Desease,Diagnosa,Link,embedding
hepatitis,using exploratory pharmacokinetic and pharmacodynamic analyses to predict the probability of flu-like symptoms in healthy volunteers and patients with chronic hepatitis b treated with the toll-like receptor 7 agonist ruzotolimod. ,https://pubmed.ncbi.nlm.nih.gov/39119977/,"[-6.5769623e-03  3.0010587e-03 -3.9184379e-04  1.1856913e-03
 -2.2153935e-04 -3.7094650e-03 -4.0007738e-04  7.1588471e-03
 -3.4260696e-03 -4.0260372e-03 -2.3964471e-03 -7.4121593e-03
 -2.2669574e-05  1.5100403e-03 -8.8397466e-04 -3.9474289e-03
  1.8530071e-03 -4.3572404e-04 -1.1853167e-03 -3.7243627e-03
  1.9675444e-03  9.3145572e-05  4.1776211e-03 -8.9313823e-04
 -1.6449988e-04  5.2157604e-05 -3.1100116e-03  5.8856537e-04
 -4.7357175e-03 -3.2769640e-05  5.7950909e-03 -9.1078068e-04
  1.3288292e-03 -3.0078748e-03 -1.5376486e-03  3.6272849e-03
  7.1227341e-04 -2.1713111e-03 -2.0442677e-03 -2.8304977e-03
  2.4160515e-03 -2.7365640e-03 -2.8393953e-03  1.1007659e-03
  1.5098314e-03 -2.3207695e-03 -2.7566629e-03  6.9272173e-05
 -9.9139987e-05  3.6929251e-04  9.2027255e-04 -2.2397714e-03
 -4.2067945e-04 -9.2184893e-04 -2.8765111e-03  6.9307798e-04
  2.5340682e-03 -1.4821477e-03 -2.7046583e-03 -2.4994151e-04
  2.8970651e-04  1.9865206e-03  2.6289397e-03 -2.0207884e-03
 -4.6826052e-03  2.7157387e-03  4.3066507e-04  2.0405741e-03
 -4.4386666e-03  4.8980494e-03 -5.7682663e-04  3.5151686e-03
  5.1510781e-03 -9.4707188e-04  3.7468635e-03  2.8515023e-03
  7.1419279e-05 -1.0961953e-03 -9.6571236e-04 -1.0042153e-03
 -3.4801771e-03 -1.5201623e-03  5.6624447e-04  3.7968166e-03
 -2.6752602e-04 -3.0754523e-03  1.2098717e-03  2.5649124e-03
  3.8715277e-03  2.3506710e-03  3.3483594e-03  1.8562701e-03
  4.8340109e-04 -1.7985237e-03  6.3969498e-03  4.2915111e-03
  2.1617971e-03 -1.2748601e-03  1.4891045e-03 -8.4944000e-04]"
hepatitis,label-free detection of cona-induced t-lymphocyte activation at single-cell level by microfluidics.  ,https://pubmed.ncbi.nlm.nih.gov/39119740/,"[-6.0865469e-04 -2.4155909e-03  1.0522614e-03 -1.8127516e-03
  4.8700211e-05 -8.6111634e-04 -1.0042398e-04  4.1540768e-03
 -3.4758679e-03 -1.6485924e-04 -1.6817505e-05 -3.2374265e-03
 -5.8690051e-04  1.1336689e-04  3.4316415e-03 -8.4936322e-04
 -2.0922150e-03 -3.9730125e-04 -3.3448697e-03 -2.2334980e-03
  5.1040860e-04 -2.6112637e-03 -2.2111520e-04 -1.5391585e-03
  1.7652307e-03 -4.7546583e-03 -3.8852878e-03 -7.0605172e-05
 -1.9099062e-03 -3.4595600e-03 -6.3928583e-04 -2.7843781e-03
  3.7251774e-04 -1.7446101e-03  3.8646598e-04  1.4523701e-03
 -8.2709506e-04 -3.0715682e-03 -9.8340977e-05 -2.0757229e-03
 -1.0760742e-03 -8.1526296e-04  2.1726005e-03  2.2029292e-03
  1.3290328e-04  5.8991124e-04  5.7967209e-05  2.3465899e-03
 -9.5506577e-05  1.7281920e-03 -1.6701225e-03 -2.7568596e-03
 -3.4518766e-03  3.7781682e-04 -1.9947981e-04  6.7411468e-04
 -8.6858252e-04 -1.8541743e-05  1.6189172e-04  3.3158758e-03
 -1.6568578e-03  4.2823898e-03  1.5617110e-03 -5.8276765e-04
 -2.3894124e-03  3.7928447e-03  2.4990295e-03 -1.5028035e-04
 -1.0061418e-03  2.3566211e-04  3.7033872e-03  1.3124879e-03
  4.4191522e-03 -8.2109572e-04  1.2059566e-03 -4.1799556e-04
  2.0684749e-03  7.1565941e-04 -2.7020932e-03 -7.2787888e-04
 -5.6454807e-04  4.4318169e-04 -1.2528495e-03  1.6910415e-03
  2.7772642e-04 -6.8412436e-04  2.4167571e-04  2.6181822e-03
  4.6277996e-03 -1.7603929e-03  1.8822700e-03 -7.8236364e-05
  2.3631982e-03 -3.0939421e-04  1.6605451e-03 -7.6869281e-04
  1.5164959e-03 -2.7437799e-03  4.3356223e-03  2.0423523e-04]"
hepatitis,hypermethylation of the glutathione peroxidase 4 promoter predicts poor prognosis in patients with hepatitis b virus-associated acute-on-chronic liver failure. ,https://pubmed.ncbi.nlm.nih.gov/39119475/,"[-5.8169025e-03  3.4440556e-03  1.6866857e-03 -5.0308819e-05
  5.1430101e-04 -4.0256004e-03 -6.7837955e-04  6.7713582e-03
 -4.8061665e-03 -3.0112611e-03 -2.3040434e-03 -6.0929712e-03
 -1.4872824e-04  2.4216305e-03  1.1440909e-03 -4.2092218e-03
  5.9050863e-04  7.7456969e-04 -1.7973506e-03 -3.7789231e-03
  1.2762438e-03  6.1785296e-04  1.3878042e-03 -7.3092895e-05
 -1.9937635e-03 -1.3943883e-03 -3.7099719e-03  1.8131010e-03
 -6.2310975e-03 -1.5211115e-03  2.4414931e-03 -3.2652807e-04
 -3.2678354e-04 -4.4319825e-03 -2.2412534e-03  3.1510007e-03
 -2.1800077e-04 -1.6403780e-03 -1.2623386e-03 -3.3593997e-03
  1.2916729e-03 -3.5523709e-03 -2.8172149e-03  2.3881339e-03
  9.0953021e-04 -1.4360991e-03 -2.8079224e-03 -1.3654726e-03
  1.0658535e-03 -1.8147279e-04  2.9092941e-03 -3.7985651e-03
 -1.6399147e-03 -1.3907884e-04 -2.3181392e-03 -3.2049348e-04
  3.2427749e-03 -3.6119043e-03 -1.8311768e-03  1.9569341e-03
  8.6391089e-04  6.7525567e-04 -1.7874343e-04 -1.8075244e-03
 -1.8841524e-03  2.6208668e-03  1.9367508e-04  3.6470941e-03
 -5.6065433e-03  2.5021720e-03 -5.3267943e-04  4.6391408e-03
  5.4718703e-03 -2.3467148e-05  2.3305172e-03  1.8422796e-03
 -1.2662439e-03  1.3543310e-03 -1.3335388e-03 -8.8424492e-04
 -3.8598869e-03  8.5685012e-04  3.3362579e-04  2.5427314e-03
  1.0476987e-04 -1.9308735e-03  7.2666025e-04  1.3507733e-03
  1.0698313e-03  2.4696826e-03  1.8794121e-03  1.1604360e-03
 -6.8437927e-05 -2.4250960e-03  7.8309821e-03  4.5243907e-03
  3.9515030e-03 -3.1178650e-03  4.0822974e-03  3.0919202e-04]"
hepatitis,non-invasive assessment of hepatic fibrosis among patients with chronic hepatitis b virus infection in three tertiary hospitals in nigeria. ,https://pubmed.ncbi.nlm.nih.gov/39119474/,"[-4.8348932e-03  4.1117761e-03  1.1634836e-03 -4.1018102e-05
 -7.8283262e-04 -6.6159158e-03  8.6386170e-04  9.3392041e-03
 -5.0220792e-03 -3.3425111e-03 -8.1865396e-04 -7.2356449e-03
 -2.9320426e-03  1.5173878e-03 -3.7987137e-04 -3.8459352e-03
  1.5794907e-03 -3.0230328e-03 -3.2371504e-03 -7.8088548e-03
  1.0841195e-03  2.7373638e-03  2.5513195e-03 -2.2988033e-03
 -1.8242942e-03 -1.5459249e-03 -2.4865579e-03  1.0385957e-03
 -6.2745078e-03 -4.6019413e-04  2.7990260e-03 -6.2356237e-04
  1.1746100e-03 -4.4547175e-03 -4.4240816e-03  5.0192988e-03
  2.3884983e-03 -3.3572360e-03 -2.8150189e-03 -6.9107078e-03
 -4.9404521e-04 -3.4257174e-03 -2.5239643e-03  5.3906831e-04
  1.0296965e-03 -1.2857184e-03 -3.4148823e-03 -2.6596528e-03
  4.0046205e-03  3.0140483e-03  1.9515766e-05 -3.4597865e-03
 -1.3599666e-04  3.6488622e-04 -1.4248525e-03  5.9210649e-04
  2.7677971e-03 -4.2236089e-03 -3.6153872e-03  2.4042153e-03
  1.5079657e-03 -2.0792696e-03  2.0266513e-03 -1.2059845e-03
 -3.8951894e-03  5.6912219e-03 -1.1862149e-03  6.5906094e-03
 -4.3429863e-03  4.2671887e-03  1.7349789e-03  6.1397613e-03
  4.3665199e-03 -1.3275038e-03  2.8212508e-03  2.4213393e-03
  1.0184688e-03 -6.0804514e-04 -2.6953013e-03 -8.0083060e-04
 -3.1896704e-03 -3.2028113e-04 -1.9871958e-03  2.4693909e-03
 -2.1120980e-04 -1.8215065e-03  6.1880582e-04  3.9283377e-03
  3.9804238e-03  3.9331201e-03  2.7011218e-03  5.0457353e-03
  1.9189557e-03  6.7552894e-05  9.6644489e-03  6.9480003e-03
 -9.9187996e-04 -1.3205687e-03  1.1810899e-03  1.7864624e-03]"
hepatitis,argonaute-2 autoantibodies: a promising biomarker for predicting mortality in hbv-related acute-on-chronic liver failure patients with cirrhosis.,https://pubmed.ncbi.nlm.nih.gov/39119295/,"[-3.5922418e-03  3.3216812e-03  2.1039520e-03  6.6964759e-04
 -9.8170189e-04 -2.4351093e-03  1.2725550e-03  8.4907608e-03
 -3.2986831e-03 -3.0227099e-03 -5.6052837e-04 -5.4373760e-03
 -1.5455253e-03 -6.0459439e-05  1.0167545e-03 -3.7576836e-03
  2.2998245e-03 -8.6766499e-04 -1.2431844e-03 -3.1068751e-03
  3.5590471e-03  4.9875287e-04  3.2918551e-03 -3.8934551e-04
 -1.8202795e-03 -1.4421495e-03 -3.9833719e-03  1.5875390e-03
 -3.7376240e-03  2.7448253e-04  2.3159792e-03  1.5974620e-03
 -9.5239468e-04 -3.9492478e-03 -3.3544013e-03  5.0525377e-03
 -4.2899852e-04 -3.6631618e-03 -2.9352813e-03 -4.4999789e-03
  7.4436230e-04 -4.1700201e-03 -2.2915076e-03 -1.3560184e-03
 -4.2919556e-04 -1.3888916e-03 -1.3470657e-03 -8.0440089e-04
  8.6794980e-04  2.2694152e-03  1.1425037e-03 -5.3315605e-03
 -3.5345571e-03 -1.4230271e-03 -2.4910716e-03  1.5206586e-03
  1.7959278e-03 -3.3517482e-03 -1.0794174e-03 -1.2679492e-03
 -1.8951125e-03  2.9249685e-03  9.6049928e-04 -3.0872680e-04
 -1.4026525e-03  3.6850609e-03  3.2866461e-04  1.5417724e-03
 -6.2770373e-03  2.0271814e-03  6.0042186e-04  6.7537404e-03
  4.7107721e-03 -1.1858437e-03  2.8126980e-03  1.4942241e-03
  4.0541694e-04  1.1158299e-03 -1.8326534e-03  9.7521686e-04
 -9.6454652e-04  1.0311886e-03 -7.8861986e-04  6.0306722e-03
 -3.0759777e-04 -1.5913750e-04  1.1721570e-03  2.4025426e-03
 -1.9338587e-04  1.6368628e-03  3.3222882e-03  1.8121826e-03
 -1.7814283e-03 -2.2416976e-03  6.8414644e-03  2.6443666e-03
  1.4814581e-03 -4.5814882e-03  2.3280222e-03  1.1772726e-03]"
hepatitis,use of syringe service programs in rural vs urban maine: a harm-reduction study.                     ,https://pubmed.ncbi.nlm.nih.gov/39118865/,"[-4.33484791e-03  3.75690451e-03 -2.00306042e-03  7.13675690e-04
  4.22161364e-04 -5.01467194e-03  9.94660775e-04  3.24858818e-03
 -2.22515641e-03 -2.46311189e-03  1.49003393e-03 -3.01995501e-03
  4.26790328e-04 -6.23436063e-04  5.72524033e-04 -2.90407939e-03
  2.29059393e-03 -1.30128155e-05 -2.22011749e-03 -4.35003964e-03
  4.15003719e-03  2.21928069e-03  2.85343244e-03 -2.28530588e-03
 -8.68495204e-04 -1.33556547e-03 -2.58806371e-03  3.00848368e-03
 -4.23476798e-03  1.02680421e-03  3.11654853e-03 -3.22317501e-04
  5.96320315e-04 -5.35871740e-03  6.28316368e-04  1.60691969e-03
 -3.32692929e-04 -2.02831416e-03 -1.62490166e-03 -2.56043451e-04
  7.27470382e-04 -9.13777913e-04 -1.96302566e-03  4.51765896e-04
  3.13789234e-03 -1.70389307e-03 -1.49275188e-03  1.45909167e-03
  1.63899967e-03  1.56174984e-03  1.95538392e-03 -2.75272247e-03
 -2.04242114e-03 -3.46676772e-03 -1.75472326e-03 -1.44527841e-03
  3.66684375e-03 -1.23245246e-03 -5.76368766e-03  1.38279633e-03
  1.26787100e-03  2.60730856e-04  6.63589453e-04  1.95392582e-04
 -1.80150650e-03  1.35912606e-03  1.11537881e-03  3.80571070e-03
 -1.74839934e-03  1.65354693e-03  2.95659498e-04  2.63320818e-03
  5.89155871e-03 -1.15056231e-03  5.16469311e-03  2.28528690e-04
  3.07783065e-03  2.04082183e-03 -3.44466139e-03 -5.79790154e-04
 -6.29647577e-04  6.27498666e-04 -1.48182735e-03  2.96259462e-03
 -8.96040990e-04  4.43790865e-04  2.30656285e-03  3.23999161e-03
  1.85414334e-03  1.02462996e-04  5.39246993e-03  4.31108009e-03
  3.57059599e-03 -1.80388195e-03  4.22860915e-03  4.51888051e-03
  2.12296448e-03 -3.11473780e-03  1.47424068e-03 -1.35050202e-03]"
hepatitis,does drug-induced liver injury still occur after sevoflurane anesthesia? -a case report.             ,https://pubmed.ncbi.nlm.nih.gov/39118334/,"[-1.3490124e-03  9.1398245e-04 -1.0263090e-03  3.2680886e-04
 -3.1319263e-03  5.6011858e-04  2.0263225e-03  1.4848877e-03
  4.8907893e-04 -1.1392283e-03 -6.2612427e-04 -2.2903683e-03
  3.2085173e-03  1.2054801e-03 -1.0876263e-03 -1.3552164e-03
 -7.5048418e-04  1.3411269e-03  1.9915849e-03 -2.1478706e-03
  1.8881931e-03  4.2149047e-03 -1.6993121e-04  1.2935112e-03
  2.5728744e-04 -7.5219438e-04 -5.0759725e-03 -1.3191742e-03
 -1.5110725e-04 -1.3898802e-03  3.1054905e-03  1.5470170e-03
 -2.9250048e-03  8.3730114e-04 -8.0940640e-04  7.5877336e-04
  1.0285912e-03  3.3613961e-04 -2.1577706e-03 -1.4032555e-03
  1.3653109e-03 -4.9098604e-04 -2.1753635e-03  9.7335241e-04
 -1.2710919e-04  6.6474429e-05  2.0844678e-03  1.1233147e-03
  2.6423996e-03  1.1911137e-03  1.9544677e-03 -9.6764514e-04
  1.0480982e-03  3.9457171e-03 -3.0461777e-04  2.5427088e-03
  4.3240511e-03 -5.8641349e-04 -3.7946661e-03 -1.6415892e-04
 -1.0897159e-03  1.7901892e-03  2.6251338e-04  2.5477284e-03
 -1.2186317e-03  1.3811439e-03 -1.3833843e-03 -3.4345791e-03
 -3.6439069e-03  1.6398210e-03 -2.3979240e-03  6.4059248e-04
  1.8977453e-03 -8.5713742e-05 -7.4068358e-04 -2.0171155e-03
 -1.0164002e-03 -2.3996543e-04 -3.6605292e-03  3.3419915e-03
 -4.7732433e-04  2.6667782e-03 -1.6149787e-03  2.0666069e-03
  7.1554980e-04 -1.7408007e-04  1.2807648e-04  2.0283824e-03
  1.5279102e-03  3.6202276e-03  1.3185464e-03 -6.4107298e-05
 -1.4551856e-03 -4.5048530e-04  1.5586177e-03  1.9795107e-05
 -2.5849999e-04 -2.8010644e-03  2.4678465e-03 -1.8221609e-03]"
hepatitis,cd74 facilitates immunotherapy response by shaping the tumor microenvironment of hepatocellular carcinoma. ,https://pubmed.ncbi.nlm.nih.gov/39118044/,"[-3.3443063e-04  2.6874889e-03 -2.5096140e-03  5.4106856e-04
  2.7327359e-04 -3.2433751e-04  2.7662658e-03  4.4678468e-03
 -3.2275051e-03  1.0640708e-03 -1.5760213e-03 -1.9636678e-03
  1.3540024e-03  2.5921164e-03 -1.4401689e-03 -1.7549779e-03
  2.6678278e-03 -1.0342934e-03 -1.4285796e-03 -5.5626906e-03
  1.2937485e-03 -1.3755318e-03  1.0816067e-03 -2.3231956e-03
  2.5463225e-03 -2.0826694e-03 -2.4788582e-03  3.2561792e-03
 -7.5633108e-04  1.5950691e-03  5.6283437e-03 -2.5812272e-04
  2.5053613e-04 -2.4161299e-03 -2.0383312e-03  1.8365001e-03
  1.0112614e-03  1.0987435e-03 -3.8897817e-04 -2.2936929e-03
 -2.0207581e-03 -3.9235228e-03 -3.3655234e-03  2.7032068e-03
  2.1198837e-03 -1.7869646e-03 -9.3726441e-04 -1.7933218e-03
  3.6759116e-03  2.2033665e-03 -1.0707363e-03 -2.2811298e-03
 -1.2668425e-03 -5.5031641e-04  1.2682285e-04  1.2846510e-03
 -1.2608105e-03 -3.3815547e-03 -3.2235889e-03  6.7484485e-05
  1.9971300e-03 -6.4006355e-04 -1.0975412e-03  2.5837442e-03
 -4.9818899e-03  1.5098756e-03  7.6333563e-05  1.1973046e-03
 -2.1409381e-03  3.3942342e-03 -2.0471283e-03  1.4253937e-03
  2.6397130e-03  9.4748446e-04  5.3651645e-03  1.3509179e-03
  8.2282518e-04  1.3568192e-03 -1.3297329e-03 -1.6400190e-03
 -6.0332776e-04 -3.9046665e-03 -2.2583546e-03  2.6251653e-03
  1.6627988e-05 -4.3031503e-03  1.1089280e-03  3.8383412e-05
  2.5223955e-03  6.7655818e-04  9.1533136e-04 -1.0586948e-03
  7.6928991e-04 -1.2325791e-04  3.7002501e-03  3.0695794e-03
 -7.7418797e-04 -2.8304392e-03  2.1545193e-03  2.1198755e-03]"
hepatitis,prevalence and factors associated with hepatitis b susceptibility among men who sex with men on hiv pre-exposure prophylaxis in northeastern brazil: a cross-sectional study. ,https://pubmed.ncbi.nlm.nih.gov/39118019/,"[-5.2018915e-03  5.2632992e-03  1.6799965e-03 -7.9205987e-04
  3.6579045e-04 -6.7862496e-03  2.2408951e-03  6.6482476e-03
 -4.3112789e-03 -5.2221385e-03 -1.2175693e-03 -6.8274955e-03
  9.6697360e-05  4.1476669e-04  2.5022898e-03 -1.9430403e-03
  3.8061345e-03 -4.5809201e-03 -3.1752028e-03 -6.3044168e-03
  2.6986834e-03  2.4586602e-03  4.6119560e-03 -3.0141764e-03
 -2.9030452e-03  7.7501358e-04 -4.7960947e-03 -2.0079482e-03
 -4.6206526e-03 -6.5266853e-05  5.4051727e-03 -1.5163403e-03
  4.1601220e-03 -3.9372356e-03 -2.0068770e-03  5.2407593e-03
  1.0381192e-03 -3.2249058e-03 -4.5109759e-03 -6.2697921e-03
  2.2628873e-03 -2.9882267e-03 -2.9455202e-03  2.2721065e-03
  1.0903119e-03 -1.9236881e-03 -5.3572622e-03 -7.0907612e-04
  2.6909125e-03  1.3438676e-03  1.2482420e-03 -5.1003704e-03
 -1.6908967e-03  7.0390146e-04 -3.6660500e-03  3.3284596e-03
  5.2641849e-03 -1.0690989e-03 -2.4113255e-03  6.7939050e-04
 -6.3156435e-04 -5.3399493e-04 -6.8202312e-04 -8.8959030e-04
 -2.4450433e-03  5.8884197e-03 -9.7851653e-04  2.2955171e-03
 -4.3113129e-03  2.5409095e-03 -2.5375339e-03  4.4741356e-03
  5.9687099e-03 -3.0539010e-04  4.4639437e-03  2.5368007e-03
  1.6806307e-03  7.0264976e-04 -3.2001110e-03 -7.5349602e-04
 -3.8753620e-03  9.5544558e-05  1.3289119e-04  3.3582395e-03
  5.3269760e-04 -2.1428091e-03  1.8296624e-03  5.2489988e-03
  4.6003736e-03  1.1734781e-03  3.6155211e-03  4.5469799e-03
 -1.9667922e-03 -5.5347331e-04  5.3328103e-03  4.0178555e-03
  1.2588408e-03 -3.3795927e-03  3.9052849e-03  3.1929638e-04]"
hepatitis,effect of immunogenetics polymorphism and expression on direct-acting antiviral drug response in chronic hepatitis c. ,https://pubmed.ncbi.nlm.nih.gov/39117877/,"[-0.00327137  0.00495857  0.00171692  0.00229542 -0.00040079 -0.00537533
  0.00220704  0.0065444  -0.00529356 -0.00370109  0.00099216 -0.00478802
 -0.00040507  0.00314415  0.00318681 -0.00157132  0.00390865 -0.0008754
 -0.00423241 -0.00509367  0.00272758  0.00147137  0.00300328 -0.00086826
 -0.00019845 -0.00155587 -0.00356276 -0.0031617  -0.00291318  0.00255594
  0.00476646  0.00063988  0.00280657 -0.00154458 -0.00218242  0.00474851
  0.00032908 -0.00098339 -0.00282513 -0.00388243 -0.00086307 -0.00328633
 -0.00320301  0.00241479 -0.00038422  0.00031255 -0.00376714 -0.00024764
  0.00146884  0.00435101 -0.00141284 -0.00327355 -0.00235008 -0.00277751
 -0.00023191 -0.00013079  0.00151017 -0.00173811 -0.00221555  0.001299
 -0.00028075 -0.00095429  0.00141999 -0.00012418 -0.00398936  0.00359805
 -0.00015464  0.00245182 -0.00703478  0.00579389 -0.00037291  0.00338315
  0.00390185 -0.00116788  0.00348859  0.00367591  0.00127276 -0.00234614
 -0.0024214   0.00060736 -0.00226287  0.00099621 -0.00109911  0.00477504
 -0.00035698 -0.00193603  0.00197612  0.00270932  0.00409412  0.00320833
  0.00471215  0.00124997  0.00310811 -0.00225919  0.00461629  0.0059771
  0.00061758 -0.00265894  0.0017627  -0.00153307]"
hepatitis,salvage therapy and allogeneic hematopoietic cell transplantation for the severe cytokine storm syndrome of hemophagocytic lymphohistiocytosis. ,https://pubmed.ncbi.nlm.nih.gov/39117843/,"[-2.8061976e-03  6.3923292e-04 -9.9562132e-04  5.9960649e-04
  2.3601030e-03 -2.8155851e-03  2.0436980e-03  6.1476985e-03
 -2.0678041e-03 -2.9530805e-03  1.7643076e-03 -1.8020506e-03
 -1.7756565e-03  1.9401334e-03 -1.1061882e-03 -2.2353958e-03
  3.9383015e-03  1.7782601e-03 -2.2650282e-03 -5.1847273e-03
  4.2644597e-04  1.1715752e-03  1.5108091e-03 -7.6698605e-04
  1.4355949e-03 -1.1840452e-03 -4.2488095e-03  3.9806933e-04
 -3.7355851e-03  8.4985472e-04  3.1385368e-03  3.3900647e-03
 -6.0215930e-04 -4.4431621e-03 -1.3571198e-03  4.7104564e-03
  1.6911803e-03 -1.0422955e-03 -2.4128223e-03 -2.3657780e-03
  1.1431064e-03 -4.9414765e-03 -6.1830936e-04  7.4321206e-04
  2.9455528e-03 -5.8092381e-04 -2.5804215e-03 -2.2989288e-03
  3.6366708e-03  1.6814398e-04  3.4071906e-03 -2.0593244e-03
 -2.5583824e-04  1.0914878e-04 -3.9271796e-03  9.0680597e-04
  3.7443563e-03 -2.5082743e-03 -3.0018960e-03 -3.7686553e-04
  8.7535154e-04  1.1120772e-03  1.2599611e-04 -1.1137913e-03
 -3.8547921e-03  4.6553570e-03  3.1962635e-03 -1.3840481e-04
 -3.0284957e-03  2.3622117e-03 -2.4646480e-04  3.5909538e-03
  3.5943375e-03  2.0125099e-03  1.9971589e-03  2.0628383e-03
 -6.6023064e-04  7.2680158e-04 -1.0839615e-03 -1.1604300e-03
 -2.3400905e-03  3.2560021e-04 -3.7477480e-04  1.2731130e-03
 -7.3614414e-04 -1.2022422e-03 -2.8261135e-04 -1.4187400e-03
 -4.8772199e-06  6.4748246e-04  1.5747130e-03  2.2648762e-03
  5.4799410e-04  8.6573447e-05  2.0965110e-03  3.1255237e-03
  2.9103437e-03 -2.9869310e-03  2.5041162e-03  1.0127753e-03]"
hepatitis,cytokine storm syndrome associated with hemorrhagic fever and other viruses.                        ,https://pubmed.ncbi.nlm.nih.gov/39117819/,"[-6.1222026e-03  3.8448735e-03  1.0618400e-03 -5.7279418e-04
  1.1477647e-03 -1.6580487e-03  2.2578123e-04  6.8205544e-03
 -2.6166288e-03 -2.7788370e-03  3.4057576e-04 -6.2071846e-04
 -3.0018426e-03 -8.5721293e-04 -1.4940156e-04 -2.3026816e-03
  2.3277584e-03 -2.5795654e-03 -1.0245037e-03 -3.6133446e-03
  4.1324692e-04 -1.7198917e-03  2.2110825e-03 -5.2677869e-04
  2.0946469e-03 -2.4700139e-03 -4.5014955e-03 -9.4735518e-04
 -3.6156196e-03  2.1614298e-05  2.8595431e-03  7.8461395e-04
  9.2848713e-05 -4.2781895e-03 -4.9987258e-03  4.8861154e-03
  2.3621139e-03 -1.3592730e-03  1.0499276e-03 -1.4589526e-03
  1.3244937e-03 -5.8378959e-03 -3.1550271e-03  1.4680359e-03
  1.2161912e-03 -3.9326223e-03 -1.5722665e-03 -3.2033178e-04
  3.4419510e-03  1.0919890e-03  1.7656281e-03 -1.6992691e-03
 -5.4587761e-04  1.5736424e-03  8.6364802e-04  2.6710774e-03
  7.8456234e-03  2.9856042e-04 -3.1139248e-03 -1.1443662e-03
 -1.9870345e-04  2.4355878e-03  5.5210479e-04 -3.6159300e-03
 -3.0939174e-03  4.7814017e-03  2.4330688e-03 -3.5499298e-04
 -1.0572830e-03  4.3714297e-04  2.4587964e-04  1.6678285e-03
  2.5632340e-03  1.2925772e-03  3.1635216e-03 -1.8882814e-03
 -2.6413749e-03 -1.9060906e-03 -4.4531692e-03  1.2143571e-04
  5.9182941e-05  1.5993628e-03 -2.5535556e-03 -4.5663190e-05
  1.5040068e-03 -2.4561521e-03  3.2011617e-03  9.1013394e-04
  5.3273751e-03  1.6120386e-03  3.6787025e-03  6.0018006e-04
 -8.1320759e-04 -2.4840159e-03  4.9273982e-03  5.3717131e-03
 -8.3001872e-04 -3.6009457e-03  1.6436297e-03 -1.3719391e-03]"
hepatitis,the ap-1 adaptor complex is essential for intracellular trafficking of the orf2 capsid protein and assembly of hepatitis e virus. ,https://pubmed.ncbi.nlm.nih.gov/39117755/,"[-2.0483010e-03  4.7286977e-03  6.0883880e-04  3.4524468e-04
  3.3431991e-03 -2.0357631e-03  5.9849914e-04  5.4056719e-03
 -4.7459910e-03 -1.8627370e-03 -6.9267646e-04 -3.4106851e-03
  5.2619935e-04  2.1336307e-03  2.1378316e-03 -3.6061988e-03
  2.8360456e-03  1.7461428e-04 -1.2738102e-03 -6.3025057e-03
  2.0511711e-03 -1.4467180e-03  3.1041752e-03  2.9570382e-04
 -3.1673186e-04 -6.1766666e-05 -2.7740977e-03  5.5186375e-04
 -4.5905141e-03  6.7137356e-04  5.9565711e-03 -5.5534206e-04
  4.7559344e-04 -2.3171741e-03 -1.6543043e-03 -2.9334129e-04
  9.7976763e-06 -1.9006021e-03 -4.3945713e-04 -5.1542004e-03
  1.8458674e-04 -5.2518947e-03 -3.5142594e-03  2.8981753e-03
  1.3305198e-03 -1.5664755e-03 -3.1524845e-03 -2.3484540e-03
  2.4164314e-03 -4.2175376e-04  3.2457248e-03 -3.7794276e-03
 -2.0579316e-03 -1.9008752e-03 -8.2497147e-04 -1.2364660e-03
  1.1962932e-03 -2.7141760e-03 -1.4815109e-03 -2.3811008e-03
  2.7616820e-04 -1.6785960e-03  1.6773635e-03  6.2258844e-04
 -5.2900291e-03  4.3400922e-03  1.5738528e-03  2.4024155e-03
 -5.4400051e-03  3.9121406e-03  3.1459163e-04  4.2379331e-03
  5.1860185e-03 -2.2226211e-03  3.8302988e-03  4.8118224e-03
 -1.0178701e-03  2.1297731e-03  3.0370638e-05 -2.2223792e-03
 -1.7444510e-03 -5.6850398e-04 -5.2475581e-05  3.7016920e-03
  8.5835328e-04 -2.3146134e-03 -6.1830779e-04  1.6132038e-03
  2.4056020e-03  4.2041848e-04  5.1181938e-04  8.8912080e-04
  1.2449971e-03 -2.9290738e-03  5.6060632e-03  3.7406939e-03
  2.6372126e-03 -1.5206033e-03  1.2403551e-03 -7.2138320e-04]"
